"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Bahrain","BHR","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59117.8376055852","54950.0388168486","50412.4111767249","46380.1464075125","42914.6921083361","43408.1620853354","42216.4932382566","45338.0640948388","46656.6325482465","46192.2779932699","44955.9822863415","42404.9365614999","40312.6196494376","39122.5990994555","","","",
"Bahamas, The","BHS","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36767.4040090113","37271.6027455877","39411.2188944639","41298.6843201061","35172.1010328907","34568.5064226039","40341.451013775","32131.3128435007","23721.557788064","25205.7287421596","16018.1575758351","20635.6242449665","32912.8383161304","27723.4784014248","29987.0900615745","24773.2458284124","11990.4312267676","25913.3846840296","26014.0977840168","38258.7195184444","42728.0452831383","46436.8480336644","44807.1772563285","49024.8626222993","47670.612852116","49781.1054413793","47173.9000503413","43344.0632758558","45065.4878855451","","","",
"Bosnia and Herzegovina","BIH","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9491.34550122766","10374.6837863349","10078.8308106321","10050.2595068324","9995.43403767236","10712.9450953632","11652.2804926609","10905.6830901747","11677.8617434728","11733.780631516","12142.6360868387","12221.2999229152","12050.9731895977","12111.7960640987","11667.5997177999","","","",
"Belarus","BLR","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4449.85892971757","4199.87258071188","3956.11902419873","3453.99666657916","3189.65733172227","3642.9258585864","3998.1820643568","4344.54561502615","4665.10496394063","4896.55936767154","5114.91148732742","5435.6956575517","5960.17590607847","6992.47834428551","7839.04366883215","8819.63705834588","9495.84410148704","10785.9529303293","10727.9748897831","11952.7938910636","12810.486183351","13125.2644356709","12924.4807936907","13171.7807845472","12364.455706226","11604.5879128644","12312.747969509","12908.9807027569","13444.3383796745","","","",
"Belize","BLZ","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10845.8118677947","11872.0773357291","12654.6434250698","12114.9392872246","13023.8896255283","13049.3724700835","11547.1404227437","11078.5774536371","11979.7446130566","13596.0172490187","12772.3296689767","12577.7125398496","11638.0890028641","11929.4666673523","11280.0104676336","13524.6882927347","13500.1927645374","13970.0612174948","16187.9915972514","15340.0137529161","14596.0390882037","13439.8290732912","12229.2911870811","11554.7745296491","10872.2797066462","10316.0791060233","10110.6778586875","9949.10527060575","9242.37406019479","","","",
"Bermuda","BMU","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5385.68904244556","5379.74423846996","5539.28533988962","5655.23200338936","5884.30816961944","5944.72508485694","6080.08565870866","6282.44674202534","5997.75859660325","6090.91442921619","7039.38413779094","6212.9913806976","5273.68872604131","5448.82330404522","5964.5404202177","6887.32228058181","6490.49625238263","6832.91179142095","6695.09748554315","6775.15597782055","6873.3133742171","7480.35845976893","8161.21240420732","7823.64842644853","7730.67342871856","8489.15369877031","8659.87404045775","8548.48516790455","8392.82297048067","","","",
"Brazil","BRA","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16273.7941449652","15399.5265528569","16090.975544681","16865.968493275","17357.5845877333","17249.6023136377","17508.8903824043","16951.9197794757","16675.2891327723","17080.5922264473","16718.6892066747","16372.2112555848","16504.0360762193","17162.6214955442","16743.214841221","16635.9246885731","17045.5940668503","16723.9328768223","16321.2452742266","17954.9238118543","18774.6097459371","17643.7935028804","17801.6730897387","17341.0248870689","16916.1128347159","17589.2363724957","17798.9357445663","17915.9196746268","17705.7329144908","","","",
"Barbados","BRB","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","292963.910144962","294991.35703366","278996.63628302","280373.520610871","279981.838366808","289832.640362911","266272.934712598","254108.166792141","267590.975262589","273624.643826785","267588.843679416","279964.545939168","290863.392932375","288443.520876837","285549.44415376","295274.248268201","273485.317249982","264273.226679734","241964.496567396","247643.8674824","258484.045181515","253207.681102121","235100.560890393","224061.608714142","231211.436615678","236126.960866597","251419.635765352","200030.178714191","193541.913294782","","","",
"Bhutan","BTN","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9430.52577762893","10796.9072440728","10993.9017633568","11715.8889769779","13424.4087986171","13517.9774178016","12969.4648533954","13020.0361962207","14079.9772594615","14011.7248305573","14558.1285320671","15653.6971510854","16285.6644877648","15807.5253608542","15752.7465608273","16941.4919850908","24427.2894346172","26963.3852860163","28055.7914371858","31816.0019039076","23974.2181251222","23853.8383544437","21907.1192078426","23024.002740214","25945.841146461","26239.6544966577","25555.4838219121","23698.4101400068","23800.4133600222","","","",
"Botswana","BWA","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29685.1588626021","28712.6893914595","28299.7523821744","28802.2069997998","29701.4706218775","28822.0719461415","32008.7208759009","32390.8567211133","33784.0519590082","35209.5997506024","34537.7719905858","38165.9136586915","38193.679360448","37210.0660443979","38801.075091981","41208.9881941117","41178.6365161749","40567.8994052422","29489.7226806776","35024.7248482584","32717.1054934871","30768.4351043422","33809.4756461729","33312.1460613511","29811.8102506636","29618.6294693909","28265.0300959567","29212.5999937015","28702.4186459344","","","",
"Central African Republic","CAF","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4792.9261397626","4735.92682538454","5439.64020209215","5979.53953865094","3297.58469562523","2888.95989452281","3329.67111447843","3437.62259241963","3491.80528522465","3519.68935291697","3576.83716624885","","","",
"Canada","CAN","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84937.3960084416","85004.5311489467","87816.6795185067","90502.7695277684","89654.3418192487","89444.4313109158","89080.2926328795","90222.9112185016","93186.670916968","95058.0353764651","95245.9389503387","93306.0729906064","90449.7622127978","95782.8221160372","98120.8955935933","98362.3783188619","100129.925918108","104569.567529768","104137.027105286","102961.730937199","105351.702995431","106962.480538787","106283.764315992","","","",
"Central Europe and the Baltics","CEB","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12536.8720317822","13101.1843639514","13389.9716574025","13774.8549192567","14570.4751834876","15687.1856291495","16320.4351565579","17354.7149051101","18329.1269126784","19319.0714104233","20269.5385992073","21585.3765189759","22157.0314718731","22654.8379656096","22627.3457600409","24548.6057907893","25714.6204198769","25214.9283660057","25156.5759308994","25868.2768279904","26822.8993960996","26447.6132692635","26829.634649848","27653.8770272495","28075.9115532458","","","",
