"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Australia","AUS","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.50671","23.28965","23.29726","23.16477","22.62535","22.12871","21.85011","21.50564","21.16409","21.61515","20.73957","20.91468","20.88293","21.24055","21.13409","21.28305","21.18122","22.40035","21.14076","20.97677","20.83245","20.70469","20.45163","20.98024","20.06564","19.71303","19.43012","19.88763","19.05847","19.1911","18.76054","",
"Austria","AUT","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.29113","32.52337","32.10167","32.46305","32.10106","30.29759","29.6424","29.56384","29.75755","30.02457","29.36528","28.85223","28.91936","26.73334","27.57476","28.16139","27.32415","26.23514","24.96995","24.90809","26.02556","26.08007","25.90748","25.75134","25.76426","25.56261","24.92232","25.43544","25.35589","25.05321","25.62526","",
"Azerbaijan","AZE","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.14843","21.69051","20.18958","19.41339","18.32662","15.71888","14.10624","11.11981","11.17263","10.87867","10.821","11.52824","12.89596","11.9057","12.0773","12.35354","12.62549","12.13018","12.66913","13.71677","14.07454","14.28698","14.37501","14.30424","14.06371","14.32803","14.47207","14.67404","14.90599","14.95154","15.44495","",
"Burundi","BDI","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.415699","2.389902","2.357668","2.327616","2.281696","2.232542","2.203632","2.195539","2.220132","2.25378","2.292545","2.338532","2.393147","2.42774","2.517987","2.590344","2.685837","2.777041","2.883348","2.98831","3.10609","3.234386","3.363348","3.49668","3.476981","3.478246","3.472016","3.46357","3.452964","3.492677","3.619404","",
"Belgium","BEL","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.12971","30.62459","29.45769","28.87776","28.25284","27.63355","27.54647","27.24504","25.77117","25.81346","25.4883","25.78444","24.91928","24.93848","24.68608","24.693","24.42696","24.67251","23.47444","23.37509","23.23371","21.75614","21.70355","21.39309","21.4341","21.26316","20.75685","21.06258","20.83656","20.40908","19.37079","",
"Benin","BEN","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.64283","17.69667","17.67879","18.53952","18.44156","18.45603","18.46333","18.39915","18.38132","18.34666","18.41127","18.40835","18.4679","18.35561","18.48381","18.43513","18.27899","18.11338","18.21042","18.23792","18.55195","18.86546","19.26436","19.64989","20.04121","20.51281","20.95131","21.37646","21.5764","22.05756","22.50865","",
"Burkina Faso","BFA","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.353744","3.343666","3.333297","3.33335","3.450821","3.572884","3.722185","3.859565","4.020908","4.175014","4.352171","4.544816","4.775633","4.999794","5.227637","5.491754","5.608194","5.664855","5.761212","5.859021","5.954432","6.015519","6.061292","6.136336","6.207331","6.296103","6.393365","6.481005","6.597541","6.796336","7.071495","",
"Bangladesh","BGD","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.5067","11.77216","11.11254","10.49623","9.969549","9.516473","9.581397","9.697467","9.833558","10.03747","11.08146","12.29238","13.68107","14.07212","14.5177","14.51964","15.23786","15.99207","16.78944","17.62723","18.54114","19.60781","20.78889","20.55099","20.46674","20.45953","20.41933","20.66612","20.94673","21.24903","21.71396","",
"Bulgaria","BGR","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.37978","43.73733","42.12226","40.73759","39.65285","38.40705","36.96251","35.8288","34.05647","32.83332","32.76737","32.66301","32.12962","32.91706","34.24191","34.47258","35.50029","36.42699","35.23614","32.97928","31.45469","31.32186","30.18707","30.11526","29.89494","29.7895","29.89931","30.11346","30.02168","30.32113","30.84277","",
"Bahrain","BHR","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.52696","28.52066","28.65964","28.48042","28.37973","28.2465","28.12995","28.05012","28.14423","28.45547","28.56771","28.73841","29.13028","29.93781","30.92725","32.12812","33.21834","34.37679","34.53429","35.71941","35.23989","35.08344","35.11164","35.21822","35.15732","35.22451","35.29351","35.20015","35.09085","34.90001","34.92438","",
